InvoiceNo,CustomerID,ProductID,Category,Country,InvoiceDate,Quantity,UnitPrice,DiscountPercent,LineTotal,PaymentMethod,CustomerAge,MembershipLevel
INV12174,1266,385,Home,Spain,2024-03-05,-2,81.79,5,-155.4,Cash,68,Silver
INV12175,1616,384,Electronics,Spain,2024-02-01,8,27.79,20,177.86,Bank Transfer,56,Standard
INV12176,1951,203,Home,Germany,2024-08-21,1,79.48,5,75.51,Bank Transfer,66,Silver
INV12177,1322,334,Electronics,UK,2024-03-29,5,36.8,5,174.8,Card,57,Standard
INV12178,1634,260,Home,UK,2024-09-22,2,93.09,20,148.94,PayPal,57,Gold
INV12179,1987,306,Fashion,Germany,2024-04-21,9,93.93,0,845.37,Bank Transfer,20,Silver
INV12180,1540,253,Sports,France,2024-05-21,9,21.55,15,164.86,Cash,33,Standard
INV12181,1648,287,Books,UK,2024-11-05,-1,81.23,10,-73.11,PayPal,29,Gold
INV12182,1194,267,Books,UK,2024-02-12,9,80.22,5,685.88,Bank Transfer,32,Silver
INV12183,1920,328,Fashion,Spain,2024-03-23,3,14.08,10,38.02,Bank Transfer,21,Silver
INV12184,1737,254,Sports,Spain,2024-05-17,6,59.73,5,340.46,PayPal,40,Silver
INV12185,1331,202,Electronics,Spain,2024-01-29,0,65.96,15,0.0,PayPal,44,Silver
INV12186,1169,365,Sports,Germany,2024-08-14,9,22.76,5,194.6,Card,56,Platinum
INV12187,1520,320,Electronics,Germany,2024-06-17,3,89.37,15,227.89,Cash,60,Gold
INV12188,1462,328,Fashion,Germany,2024-10-09,-2,67.83,0,-135.66,Card,54,Platinum
INV12189,1039,301,Home,Spain,2024-08-14,6,75.93,0,455.58,Card,30,Gold
INV12190,1536,237,Books,France,2024-04-21,-2,39.06,10,-70.31,Cash,60,Gold
INV12191,1260,284,Home,France,2024-04-30,0,16.34,20,0.0,Cash,54,Gold
INV12192,1394,356,Electronics,Spain,2024-10-15,2,60.88,0,121.76,Card,57,Standard
INV12193,1954,332,Home,Germany,2024-07-15,5,87.84,15,373.32,PayPal,38,Gold
INV12194,1225,291,Books,UK,2024-09-17,5,83.62,10,376.29,Cash,46,Silver
INV12195,1983,220,Home,UK,2024-03-26,7,27.2,15,161.84,Card,46,Platinum
INV12196,1123,398,Home,UK,2024-11-04,5,32.31,0,161.55,PayPal,66,Silver
INV12197,1974,394,Home,Spain,2024-08-01,1,52.57,5,49.94,Bank Transfer,28,Silver
INV12198,1037,308,Sports,Germany,2024-01-08,0,49.59,15,0.0,PayPal,68,Platinum
INV12199,1327,246,Electronics,France,2024-09-21,2,71.72,15,121.92,Card,67,Silver
INV12200,1250,283,Books,UK,2024-12-12,7,3.74,5,24.87,Cash,45,Standard
INV12201,1900,282,Electronics,Germany,2024-08-02,6,93.24,5,531.47,PayPal,27,Silver
INV12202,1175,234,Electronics,Spain,2024-08-08,8,14.03,5,106.63,PayPal,22,Silver
INV12203,1601,395,Books,Spain,2024-03-30,8,53.06,20,339.58,PayPal,42,Platinum
INV12204,1913,268,Home,Spain,2024-09-14,5,53.18,0,265.9,Cash,50,Silver
INV12205,1453,328,Books,Germany,2024-09-12,0,71.57,10,0.0,Cash,34,Platinum
INV12206,1036,395,Books,France,2024-05-05,1,12.64,0,12.64,PayPal,66,Gold
INV12207,1315,339,Fashion,UK,2024-05-22,2,92.68,10,166.82,PayPal,50,Gold
INV12208,1687,387,Books,Spain,2024-10-10,-1,63.36,20,-50.69,Card,42,Standard
INV12209,1972,226,Fashion,France,2024-06-17,3,4.36,0,13.08,Cash,50,Platinum
INV12210,1795,255,Electronics,Spain,2024-05-23,4,87.55,10,315.18,PayPal,26,Platinum
INV12211,1964,222,Books,Germany,2024-12-19,6,86.44,10,466.78,Cash,44,Platinum
INV12212,1972,352,Fashion,France,2024-05-20,8,37.0,20,236.8,Cash,42,Standard
INV12213,1592,220,Electronics,Spain,2024-08-22,4,43.89,15,149.23,Cash,21,Standard
INV12214,1113,260,Books,Germany,2024-08-08,0,10.5,0,0.0,Card,26,Silver
INV12215,1039,262,Home,UK,2024-10-23,5,71.31,0,356.55,Bank Transfer,63,Platinum
INV12216,1300,321,Electronics,Spain,2024-06-01,2,37.57,10,67.63,Cash,32,Standard
INV12217,1223,251,Electronics,France,2024-07-14,7,5.43,15,32.31,Cash,33,Gold
INV12218,1317,287,Books,France,2024-08-07,0,69.19,20,0.0,PayPal,33,Gold
INV12219,1348,352,Sports,France,2024-08-20,0,55.43,5,0.0,Cash,30,Platinum
INV12220,1114,254,Books,Germany,2024-03-18,0,21.14,0,0.0,Bank Transfer,31,Gold
INV12221,1697,245,Fashion,Germany,2024-05-14,7,40.88,20,228.93,Cash,39,Silver
INV12222,1322,231,Books,UK,2024-09-15,0,84.48,0,0.0,Card,38,Silver
INV12223,1567,254,Sports,UK,2024-07-13,2,60.14,10,108.25,PayPal,26,Platinum
INV12224,1039,295,Electronics,France,2024-09-20,1,91.74,5,87.15,Bank Transfer,58,Standard
INV12225,1865,332,Home,Germany,2024-02-19,9,91.23,5,780.02,Card,21,Standard
INV12226,1039,235,Books,UK,2024-07-22,4,21.76,0,87.04,Bank Transfer,27,Standard
INV12227,1858,309,Fashion,UK,2024-09-09,0,98.13,20,0.0,PayPal,52,Standard
INV12228,1972,376,Home,Germany,2024-06-07,3,35.01,0,105.03,Cash,26,Platinum
INV12229,1748,305,Books,UK,2024-07-07,5,45.37,5,215.51,PayPal,68,Silver
INV12230,1288,257,Fashion,UK,2024-12-27,0,23.24,15,0.0,PayPal,65,Platinum
INV12231,1261,238,Sports,UK,2024-08-21,4,18.07,10,65.05,Cash,33,Platinum
INV12232,1215,279,Fashion,France,2024-07-04,0,49.89,10,0.0,Card,66,Gold
INV12233,1146,296,Sports,UK,2024-11-10,6,58.29,0,349.74,Bank Transfer,35,Silver
INV12234,1335,312,Electronics,France,2024-01-29,7,3.48,0,24.36,Card,27,Standard
INV12235,1167,260,Electronics,France,2024-01-04,7,63.43,10,399.61,Cash,38,Silver
INV12236,1091,336,Electronics,UK,2024-09-04,3,20.79,20,49.9,Bank Transfer,68,Gold
INV12237,1352,205,Books,France,2024-12-10,-2,59.69,20,-95.5,Cash,32,Platinum
INV12238,1570,308,Fashion,Spain,2024-05-04,-2,16.38,5,-31.12,Card,32,Silver
INV12239,1570,234,Home,France,2024-03-28,0,48.42,20,0.0,PayPal,28,Gold
INV12240,1815,238,Books,Spain,2024-05-09,8,33.81,0,270.48,Bank Transfer,57,Platinum
INV12241,1680,349,Sports,Spain,2024-05-16,2,2.02,0,4.04,Cash,65,Standard
INV12242,1780,368,Sports,France,2024-03-05,0,39.54,5,0.0,Bank Transfer,59,Silver
INV12243,1362,317,Fashion,France,2024-06-20,5,16.38,10,73.71,Bank Transfer,58,Standard
INV12244,1556,204,Sports,UK,2024-12-18,9,72.97,20,525.38,Card,64,Standard
INV12245,1344,369,Fashion,Germany,2024-02-15,2,95.75,0,191.5,PayPal,54,Gold
INV12246,1692,286,Electronics,UK,2024-03-18,0,53.48,20,0.0,Bank Transfer,37,Gold
INV12247,1169,275,Home,Spain,2024-12-08,-1,30.46,5,-28.94,Card,51,Platinum
INV12248,1355,394,Home,Germany,2024-09-26,2,30.36,5,57.68,Bank Transfer,39,Standard
INV12249,1190,357,Books,Spain,2024-10-06,2,83.29,15,141.59,PayPal,65,Gold
INV12250,1666,256,Books,France,2024-11-25,3,93.95,10,253.67,Bank Transfer,35,Gold
INV12251,1421,326,Electronics,Germany,2024-04-21,8,98.62,5,749.51,PayPal,33,Standard
INV12252,1699,228,Sports,Spain,2024-08-05,0,65.31,15,0.0,Card,22,Platinum
INV12253,1006,364,Books,Spain,2024-07-27,6,13.17,20,63.22,Card,18,Standard
INV12254,1132,286,Fashion,France,2024-12-30,3,42.65,0,127.95,PayPal,36,Platinum
INV12255,1746,340,Home,France,2024-07-14,3,32.9,15,83.89,PayPal,27,Platinum
INV12256,1556,359,Home,UK,2024-03-15,-1,56.97,20,-45.58,Card,38,Gold
INV12257,1825,245,Home,UK,2024-05-22,3,64.36,10,173.77,PayPal,30,Standard
INV12258,1760,315,Electronics,Germany,2024-02-27,7,47.61,10,299.94,PayPal,41,Standard
INV12259,1030,311,Electronics,Germany,2024-09-27,6,77.42,5,441.29,Cash,40,Gold
INV12260,1534,350,Electronics,Germany,2024-07-02,0,67.44,10,0.0,Bank Transfer,40,Silver
INV12261,1425,244,Fashion,UK,2024-11-17,2,71.84,0,143.68,Card,28,Silver
INV12262,1393,344,Fashion,UK,2024-06-24,0,94.6,0,0.0,Card,64,Standard
INV12263,1671,303,Sports,Germany,2024-02-24,5,36.54,15,155.29,Cash,19,Gold
INV12264,1362,284,Fashion,Germany,2024-05-23,3,82.01,15,209.13,PayPal,23,Platinum
INV12265,1436,393,Sports,Spain,2024-10-25,6,59.46,0,356.76,PayPal,28,Platinum
INV12266,1669,333,Sports,Germany,2024-12-30,5,87.77,5,416.91,PayPal,32,Standard
INV12267,1550,307,Electronics,France,2024-10-08,1,63.48,10,57.13,Card,26,Gold
INV12268,1926,217,Home,Germany,2024-07-22,1,81.71,10,73.54,Cash,29,Standard
INV12269,1081,293,Books,UK,2024-03-28,-2,62.4,0,-124.8,Bank Transfer,53,Standard
INV12270,1355,349,Sports,France,2024-03-08,-2,58.17,5,-110.52,Cash,45,Gold
INV12271,1257,232,Books,UK,2024-11-06,8,86.74,20,555.14,Card,40,Standard
INV12272,1717,357,Sports,Germany,2024-04-20,-1,95.96,0,-95.96,Bank Transfer,44,Platinum
INV12273,1588,325,Home,Spain,2024-01-25,8,15.43,10,111.1,PayPal,41,Silver
INV12274,1988,359,Books,Spain,2024-05-02,8,49.87,0,398.96,Cash,31,Platinum
INV12275,1523,369,Electronics,Germany,2024-07-13,-2,98.13,10,-176.63,Cash,52,Silver
INV12276,1294,321,Home,UK,2024-10-13,-1,2.86,0,-2.86,Card,44,Gold
INV12277,1961,337,Home,France,2024-09-22,8,32.88,0,263.04,Cash,38,Standard
INV12278,1223,314,Sports,Germany,2024-07-22,8,51.96,20,332.54,Bank Transfer,66,Silver
INV12279,1524,363,Sports,France,2024-03-17,3,44.47,10,120.07,Cash,30,Gold
INV12280,1045,361,Electronics,Spain,2024-09-06,0,19.19,5,0.0,Card,25,Gold
INV12281,1666,227,Books,Spain,2024-07-22,0,85.85,0,0.0,Cash,61,Gold
INV12282,1112,210,Sports,France,2024-09-08,0,31.37,15,0.0,Bank Transfer,61,Platinum
INV12283,1232,366,Electronics,Germany,2024-12-08,7,16.86,20,94.42,Bank Transfer,61,Platinum
INV12284,1016,246,Home,Germany,2024-09-07,8,55.0,0,440.0,Card,51,Silver
INV12285,1359,326,Home,UK,2024-06-02,8,83.83,20,536.51,PayPal,59,Silver
INV12286,1222,346,Books,Spain,2024-11-22,6,39.82,20,191.14,Card,40,Platinum
INV12287,1865,317,Home,Spain,2024-10-23,-2,20.91,10,-37.64,PayPal,26,Silver
INV12288,1699,342,Electronics,UK,2024-06-21,-2,89.53,10,-161.15,Bank Transfer,18,Silver
INV12289,1447,325,Electronics,UK,2024-03-11,5,46.05,10,207.22,Cash,53,Standard
INV12290,1855,355,Fashion,UK,2024-08-11,6,26.03,10,140.56,Cash,63,Silver
INV12291,1364,351,Books,Germany,2024-02-19,0,24.06,0,0.0,Bank Transfer,33,Gold
INV12292,1674,271,Electronics,France,2024-01-18,7,6.21,10,39.12,Card,42,Standard
INV12293,1325,306,Home,Spain,2024-11-05,-1,48.63,20,-38.9,Cash,35,Silver
INV12294,1466,336,Electronics,UK,2024-03-13,7,88.77,15,528.18,Card,51,Standard
INV12295,1413,374,Sports,Germany,2024-04-09,-1,44.93,10,-40.44,Cash,55,Gold
INV12296,1454,232,Books,Spain,2024-06-22,1,88.04,20,70.43,PayPal,20,Silver
INV12297,1585,389,Home,France,2024-05-05,2,63.58,15,108.09,Cash,37,Standard
INV12298,1232,218,Home,France,2024-03-25,-2,42.26,5,-80.29,PayPal,36,Silver
INV12299,1223,394,Electronics,Germany,2024-01-06,9,13.18,0,118.62,Cash,30,Standard
INV12300,1993,273,Fashion,Germany,2024-03-18,4,46.91,15,159.49,Cash,34,Standard
INV12301,1830,367,Home,Spain,2024-08-15,1,98.29,10,88.46,Cash,31,Gold
INV12302,1411,374,Fashion,Spain,2024-08-26,5,59.53,5,282.77,Cash,47,Gold
INV12303,1571,392,Home,Germany,2024-09-04,1,70.24,5,66.73,Cash,39,Silver
INV12304,1334,356,Sports,Spain,2024-12-06,-2,27.42,5,-52.1,Card,60,Platinum
INV12305,1221,377,Home,UK,2024-04-21,8,84.63,0,677.04,PayPal,65,Silver
INV12306,1036,297,Home,Spain,2024-09-11,1,94.55,0,94.55,PayPal,60,Standard
INV12307,1988,340,Books,Spain,2024-04-16,0,77.97,20,0.0,Cash,46,Gold
INV12308,1277,328,Books,France,2024-06-27,5,18.89,5,89.73,Card,67,Gold
INV12309,1195,361,Electronics,France,2024-02-18,8,46.55,20,297.92,Card,19,Standard
INV12310,1915,292,Fashion,Spain,2024-06-24,0,59.44,20,0.0,Bank Transfer,25,Platinum
INV12311,1863,375,Electronics,France,2024-10-23,6,92.64,0,555.84,Bank Transfer,31,Gold
INV12312,1483,247,Sports,Spain,2024-02-17,0,31.8,10,0.0,Card,51,Platinum
INV12313,1241,376,Electronics,UK,2024-10-17,4,3.03,15,10.3,Bank Transfer,30,Gold
INV12314,1323,263,Sports,Spain,2024-10-21,9,92.82,20,668.3,PayPal,27,Standard
INV12315,1730,260,Electronics,France,2024-09-14,1,65.29,0,65.29,Card,25,Silver
INV12316,1191,356,Books,Germany,2024-07-28,3,22.33,10,60.29,Bank Transfer,24,Silver
INV12317,1016,238,Sports,UK,2024-01-29,5,62.04,15,263.67,Card,30,Platinum
INV12318,1523,327,Home,Spain,2024-12-26,4,45.44,20,145.41,Bank Transfer,43,Silver
INV12319,1917,287,Fashion,Germany,2024-03-29,7,83.12,10,523.66,Card,49,Standard
INV12320,1400,225,Books,Spain,2024-08-07,7,11.75,20,65.8,Cash,36,Silver
INV12321,1905,216,Fashion,France,2024-07-22,0,49.32,20,0.0,PayPal,32,Platinum
INV12322,1885,270,Fashion,Germany,2024-06-24,4,86.15,0,344.6,Bank Transfer,19,Standard
INV12323,1704,212,Home,UK,2024-07-14,0,45.33,5,0.0,Cash,54,Standard
INV12324,1021,268,Fashion,UK,2024-12-22,-1,88.86,15,-75.53,Card,36,Gold
INV12325,1473,225,Electronics,UK,2024-03-05,0,89.62,10,0.0,Cash,50,Gold
INV12326,1119,248,Books,Spain,2024-03-06,3,18.76,15,47.84,PayPal,56,Silver
INV12327,1209,394,Books,Germany,2024-11-23,2,13.2,5,25.08,Bank Transfer,67,Platinum
INV12328,1305,206,Fashion,Germany,2024-09-28,-1,8.03,20,-6.42,Bank Transfer,50,Standard
INV12329,1269,257,Books,Germany,2024-01-22,2,85.48,20,136.77,Card,18,Silver
INV12330,1703,248,Sports,France,2024-07-06,6,67.73,5,386.06,PayPal,56,Silver
INV12331,1686,302,Fashion,France,2024-09-27,7,69.77,20,390.71,Cash,45,Gold
INV12332,1284,252,Electronics,France,2024-08-11,2,27.69,20,44.3,Card,34,Silver
INV12333,1715,392,Books,Germany,2024-10-23,-1,6.72,10,-6.05,Bank Transfer,23,Silver
INV12334,1675,261,Books,Spain,2024-03-25,2,72.3,0,144.6,Cash,69,Gold
INV12335,1762,216,Home,Germany,2024-11-20,9,75.13,5,642.36,Card,61,Silver
INV12336,1226,370,Sports,Spain,2024-04-21,2,68.36,10,123.05,Cash,37,Silver
INV12337,1947,224,Electronics,Germany,2024-10-07,4,34.41,20,110.11,Cash,64,Standard
INV12338,1380,330,Electronics,Germany,2024-06-25,2,47.9,10,86.22,Card,30,Silver
INV12339,1459,228,Sports,France,2024-07-14,8,19.67,5,149.49,Cash,29,Gold
INV12340,1006,316,Home,Spain,2024-09-17,-1,23.64,10,-21.28,Cash,47,Gold
INV12341,1028,359,Sports,Germany,2024-02-13,1,3.23,20,2.58,PayPal,38,Standard
INV12342,1906,225,Sports,UK,2024-03-07,3,47.97,20,115.13,PayPal,19,Gold
INV12343,1032,323,Books,Spain,2024-12-06,9,82.98,10,672.14,Bank Transfer,35,Gold
INV12344,1645,343,Home,UK,2024-05-16,4,15.96,0,63.84,PayPal,45,Gold
INV12345,1878,224,Books,Germany,2024-05-14,2,34.82,20,55.71,Card,21,Silver
INV12346,1078,253,Books,Spain,2024-02-15,3,34.88,10,94.18,Cash,59,Standard
INV12347,1927,355,Sports,Spain,2024-01-01,8,57.53,10,414.22,Bank Transfer,60,Platinum
INV12348,1946,272,Fashion,France,2024-02-13,-1,76.56,15,-65.08,PayPal,23,Standard
INV12349,1458,319,Books,Spain,2024-08-21,3,56.06,0,168.18,Cash,55,Standard
INV12350,1569,255,Fashion,Spain,2024-03-11,7,83.11,5,552.68,Card,26,Standard
INV12351,1982,264,Sports,Spain,2024-08-26,6,77.59,0,465.54,Cash,37,Platinum
INV12352,1537,292,Books,Germany,2024-09-30,9,44.45,0,400.05,Card,62,Platinum
INV12353,1481,285,Fashion,UK,2024-08-01,3,6.16,10,16.63,Cash,47,Gold
INV12354,1429,279,Electronics,UK,2024-05-13,1,36.78,5,34.94,Bank Transfer,54,Silver
INV12355,1737,368,Books,Spain,2024-04-01,-1,85.07,10,-76.56,Bank Transfer,55,Gold
INV12356,1284,307,Fashion,Germany,2024-11-16,8,49.5,15,336.6,PayPal,21,Gold
INV12357,1515,378,Electronics,Spain,2024-07-26,5,99.11,10,446.0,PayPal,55,Platinum
INV12358,1976,317,Fashion,France,2024-04-07,6,28.63,10,154.6,Cash,67,Gold
INV12359,1098,398,Sports,UK,2024-05-19,9,70.38,15,538.41,Cash,30,Gold
INV12360,1396,356,Books,Germany,2024-02-29,5,90.03,20,360.12,PayPal,52,Platinum
INV12361,1488,282,Electronics,Spain,2024-07-08,9,45.49,5,388.94,PayPal,47,Standard
INV12362,1038,346,Electronics,UK,2024-10-14,6,29.11,20,139.73,Cash,59,Standard
INV12363,1270,393,Books,France,2024-11-27,3,78.36,20,188.06,Cash,21,Platinum
INV12364,1886,368,Sports,France,2024-05-24,4,86.64,10,311.9,Cash,42,Silver
INV12365,1796,372,Home,Spain,2024-08-01,5,3.72,5,17.67,Bank Transfer,48,Gold
INV12366,1156,214,Books,Germany,2024-12-11,7,95.14,20,532.78,Card,64,Standard
INV12367,1074,330,Sports,Spain,2024-10-19,2,23.41,0,46.82,Card,29,Platinum
INV12368,1883,338,Sports,France,2024-05-16,8,69.09,15,469.81,PayPal,32,Silver
INV12369,1799,380,Books,Germany,2024-08-21,-2,98.69,15,-167.77,Bank Transfer,43,Gold
INV12370,1129,373,Sports,France,2024-03-23,7,18.68,0,130.76,Cash,27,Platinum
INV12371,1686,229,Sports,Spain,2024-09-09,-1,50.86,15,-43.23,Cash,29,Platinum
INV12372,1973,256,Books,France,2024-06-23,-2,9.97,5,-18.94,PayPal,39,Platinum
INV12373,1083,345,Fashion,Germany,2024-09-06,-1,78.41,0,-78.41,PayPal,57,Gold
INV12374,1021,378,Home,France,2024-11-11,7,72.24,5,480.4,Bank Transfer,38,Standard
INV12375,1458,327,Home,France,2024-10-01,1,95.51,5,90.73,Card,52,Gold
INV12376,1538,247,Books,Spain,2024-03-11,4,84.73,20,271.14,Card,24,Gold
INV12377,1706,393,Sports,France,2024-05-21,4,21.96,5,83.45,Cash,35,Standard
INV12378,1848,335,Electronics,UK,2024-03-02,6,58.22,20,279.46,PayPal,44,Platinum
INV12379,1381,221,Sports,Germany,2024-03-02,1,48.22,5,45.81,Bank Transfer,52,Silver
INV12380,1747,205,Books,France,2024-06-10,8,7.15,10,51.48,Cash,64,Silver
INV12381,1439,384,Home,France,2024-09-03,5,15.16,0,75.8,Card,19,Standard
INV12382,1603,303,Fashion,Spain,2024-06-01,2,62.12,5,118.03,Card,49,Standard
INV12383,1988,235,Electronics,France,2024-01-23,2,28.89,15,49.11,Bank Transfer,32,Platinum
INV12384,1020,278,Books,France,2024-06-08,-1,54.42,5,-51.7,Cash,62,Silver
INV12385,1302,315,Electronics,Germany,2024-05-14,2,17.73,5,33.69,Bank Transfer,41,Silver
INV12386,1975,256,Fashion,UK,2024-12-26,2,8.07,5,15.33,Cash,37,Platinum
INV12387,1868,248,Sports,Germany,2024-05-15,2,92.67,15,157.54,Card,27,Standard
INV12388,1954,372,Home,UK,2024-06-06,2,90.4,10,162.72,PayPal,41,Standard
INV12389,1083,281,Home,Germany,2024-11-21,5,53.63,15,227.93,PayPal,41,Platinum
INV12390,1773,265,Electronics,UK,2024-05-05,7,72.93,20,408.41,Card,41,Standard
INV12391,1658,276,Home,Germany,2024-05-20,3,57.69,20,138.46,PayPal,57,Gold
INV12392,1952,244,Electronics,France,2024-11-14,-1,8.4,20,-6.72,PayPal,65,Standard
INV12393,1452,278,Electronics,Spain,2024-01-02,4,68.6,0,274.4,Cash,65,Gold
INV12394,1386,219,Books,France,2024-06-13,-2,49.01,15,-83.32,Bank Transfer,51,Silver
INV12395,1506,391,Fashion,UK,2024-11-27,-2,39.7,10,-71.46,Cash,58,Silver
INV12396,1256,322,Home,UK,2024-02-28,3,89.2,0,267.6,Bank Transfer,57,Standard
INV12397,1569,266,Home,Germany,2024-01-21,6,37.61,15,191.81,Bank Transfer,28,Platinum
INV12398,1891,282,Electronics,UK,2024-05-13,8,97.48,5,740.85,PayPal,43,Standard
INV12399,1933,202,Fashion,Spain,2024-11-28,0,94.15,15,0.0,Bank Transfer,18,Platinum
INV12400,1526,381,Books,France,2024-01-16,-2,30.45,20,-48.72,Bank Transfer,47,Silver
INV12401,1161,263,Home,Germany,2024-06-10,5,26.97,10,121.36,Card,60,Silver
INV12402,1956,239,Sports,Spain,2024-09-28,9,59.83,15,457.7,Bank Transfer,35,Silver
INV12403,1162,258,Sports,Spain,2024-04-30,-1,3.66,15,-3.11,Card,43,Platinum
INV12404,1831,382,Electronics,Spain,2024-03-02,9,82.0,20,590.4,Cash,64,Platinum
INV12405,1792,261,Electronics,UK,2024-06-25,1,49.26,5,46.8,PayPal,26,Silver
INV12406,1791,331,Books,Spain,2024-03-15,-1,52.87,15,-44.94,Bank Transfer,26,Standard
INV12407,1523,259,Home,Spain,2024-11-30,7,74.24,5,493.7,Card,18,Platinum
INV12408,1785,315,Fashion,UK,2024-11-05,-2,65.44,20,-104.7,Cash,24,Gold
INV12409,1270,274,Home,UK,2024-11-15,2,23.12,10,41.62,Cash,61,Silver
INV12410,1491,321,Books,UK,2024-12-22,-1,36.79,10,-33.11,Cash,59,Platinum
INV12411,1207,306,Home,Spain,2024-10-04,4,59.62,0,238.48,Card,68,Silver
INV12412,1538,295,Home,Spain,2024-08-29,2,69.64,5,132.32,Card,33,Gold
INV12413,1583,290,Sports,Germany,2024-07-27,-2,42.64,10,-76.75,PayPal,55,Standard
INV12414,1059,357,Home,Germany,2024-10-22,2,26.53,15,45.1,Bank Transfer,28,Gold
INV12415,1429,329,Fashion,France,2024-04-29,0,82.59,15,0.0,Cash,68,Standard
INV12416,1984,261,Books,Spain,2024-01-04,-2,82.25,0,-164.5,PayPal,42,Standard
INV12417,1656,248,Fashion,Spain,2024-11-22,6,94.26,5,537.28,Card,46,Platinum
INV12418,1604,336,Books,Spain,2024-12-17,9,94.77,0,852.93,PayPal,36,Standard
INV12419,1308,291,Fashion,France,2024-01-18,0,20.44,15,0.0,Cash,35,Standard
INV12420,1519,358,Sports,UK,2024-08-01,5,43.47,15,184.75,Cash,64,Standard
INV12421,1590,323,Fashion,Spain,2024-07-14,1,20.63,5,19.6,PayPal,46,Silver
INV12422,1026,260,Sports,France,2024-11-30,3,5.2,15,13.26,Cash,33,Platinum
INV12423,1685,247,Fashion,Spain,2024-05-22,4,74.48,20,238.34,Card,63,Platinum
INV12424,1561,352,Books,UK,2024-07-23,-2,78.52,15,-133.48,Cash,57,Standard
INV12425,1198,363,Sports,UK,2024-07-20,9,74.39,20,535.61,Bank Transfer,25,Silver
INV12426,1386,335,Home,France,2024-06-05,3,24.46,15,62.37,Bank Transfer,51,Standard
INV12427,1348,257,Books,Germany,2024-06-06,6,91.08,5,519.16,Cash,23,Platinum
INV12428,1959,300,Books,Germany,2024-06-04,-1,77.79,20,-62.23,PayPal,62,Platinum
INV12429,1939,311,Sports,Spain,2024-10-15,1,49.57,0,49.57,Cash,62,Platinum
INV12430,1692,372,Fashion,Germany,2024-07-23,-2,52.13,20,-83.41,Bank Transfer,47,Platinum
INV12431,1535,261,Sports,Germany,2024-01-21,9,57.99,0,521.91,Card,61,Silver
INV12432,1827,238,Home,France,2024-03-18,2,87.5,20,140.0,Bank Transfer,51,Gold
INV12433,1377,257,Sports,Spain,2024-06-17,-1,51.31,10,-46.18,Cash,38,Gold
INV12434,1898,298,Books,UK,2024-05-01,2,78.06,10,140.51,Cash,69,Silver
INV12435,1915,391,Books,Spain,2024-03-04,2,26.54,0,53.08,PayPal,29,Standard
INV12436,1557,243,Books,Spain,2024-01-13,7,88.99,5,591.78,Cash,66,Platinum
INV12437,1526,228,Home,Spain,2024-03-16,3,16.27,20,39.05,Cash,23,Platinum
INV12438,1152,258,Electronics,UK,2024-05-10,6,79.75,20,382.8,Card,56,Platinum
INV12439,1733,270,Electronics,France,2024-09-01,5,55.8,0,279.0,Card,23,Silver
INV12440,1205,291,Sports,France,2024-02-23,8,57.47,5,436.77,Card,21,Silver
INV12441,1454,208,Books,Spain,2024-01-13,-1,26.61,15,-22.62,PayPal,26,Platinum
INV12442,1272,326,Home,Germany,2024-07-29,1,10.16,10,9.14,PayPal,22,Platinum
INV12443,1893,333,Electronics,UK,2024-04-24,3,51.39,20,123.34,Bank Transfer,27,Standard
INV12444,1235,356,Sports,Spain,2024-12-18,0,99.08,15,0.0,PayPal,64,Gold
INV12445,1851,385,Electronics,Germany,2024-06-09,5,52.13,10,234.59,Card,25,Silver
INV12446,1739,344,Electronics,France,2024-05-25,6,70.4,20,337.92,PayPal,40,Gold
INV12447,1520,343,Fashion,France,2024-07-14,-1,11.79,0,-11.79,Cash,21,Platinum
INV12448,1677,330,Books,UK,2024-05-18,7,37.9,0,265.3,PayPal,54,Gold
INV12449,1943,220,Electronics,Germany,2024-04-11,0,73.32,5,0.0,Cash,24,Gold
INV12450,1955,263,Electronics,Germany,2024-10-01,5,10.43,0,52.15,Bank Transfer,23,Silver
INV12451,1830,289,Electronics,France,2024-11-12,-1,31.65,10,-28.48,Cash,62,Silver
INV12452,1725,235,Electronics,Germany,2024-03-06,0,72.26,20,0.0,Card,68,Standard
INV12453,1500,261,Sports,Germany,2024-09-08,-2,66.93,10,-120.47,Bank Transfer,59,Platinum
INV12454,1116,369,Sports,Spain,2024-03-08,2,7.13,10,12.83,Bank Transfer,32,Standard
INV12455,1385,275,Electronics,France,2024-01-01,8,46.21,5,351.2,Bank Transfer,52,Silver
INV12456,1343,369,Books,Spain,2024-09-30,3,16.86,20,40.46,Card,67,Standard
INV12457,1583,388,Electronics,France,2024-03-13,5,69.81,20,279.24,Cash,49,Gold
INV12458,1394,212,Sports,Germany,2024-11-04,-2,37.79,15,-64.24,Bank Transfer,31,Gold
INV12459,1063,210,Sports,France,2024-03-28,9,4.74,5,40.53,Card,52,Silver
INV12460,1716,253,Electronics,Germany,2024-10-07,-1,9.53,20,-7.62,Bank Transfer,28,Gold
INV12461,1720,215,Fashion,Spain,2024-06-24,5,39.6,15,168.3,Bank Transfer,27,Platinum
